week_number,week_start,week_end,tests_weekly,tests_cumulative,test_rate_weekly,test_rate_cumulative,percent_tested_positive_weekly,percent_tested_positive_cumulative,deaths_weekly,deaths_cumulative,death_rate_weekly,death_rate_cumulative,population,row_id,zip_code_location,:@computed_region_rpca_8um6,:@computed_region_vrxf_vc4k,:@computed_region_6mkv_f3dw,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,cases_weekly,cases_cumulative,case_rate_weekly,case_rate_cumulative
12,2021-03-21T00:00:00.000,2021-03-27T00:00:00.000,2545,97203.0,3211.6,122664.5,0.048,0.07,0.0,183.0,0.0,230.9,79243,60625-2021-12,"{'type': 'Point', 'coordinates': [-87.701816, 41.971155]}",20,6,21849,620,24,107,6478,135.0,8174.9
2,2021-01-10T00:00:00.000,2021-01-16T00:00:00.000,2881,72234.0,3635.7,91155.1,0.056,0.081,7.0,165.0,8.8,208.2,79243,60625-2021-2,"{'type': 'Point', 'coordinates': [-87.701816, 41.971155]}",20,6,21849,620,24,143,5670,180.5,7155.2
3,2021-01-17T00:00:00.000,2021-01-23T00:00:00.000,2601,74835.0,3282.3,94437.4,0.053,0.08,2.0,167.0,2.5,210.7,79243,60625-2021-3,"{'type': 'Point', 'coordinates': [-87.701816, 41.971155]}",20,6,21849,620,24,120,5790,151.4,7306.6
4,2021-01-24T00:00:00.000,2021-01-30T00:00:00.000,2706,77541.0,3414.8,97852.2,0.05,0.079,5.0,172.0,6.3,217.1,79243,60625-2021-4,"{'type': 'Point', 'coordinates': [-87.701816, 41.971155]}",20,6,21849,620,24,117,5907,147.6,7454.3
5,2021-01-31T00:00:00.000,2021-02-06T00:00:00.000,2613,80154.0,3297.5,101149.6,0.04,0.077,4.0,176.0,5.0,222.1,79243,60625-2021-5,"{'type': 'Point', 'coordinates': [-87.701816, 41.971155]}",20,6,21849,620,24,83,5990,104.7,7559.0
6,2021-02-07T00:00:00.000,2021-02-13T00:00:00.000,2365,82519.0,2984.5,104134.1,0.039,0.076,1.0,177.0,1.3,223.4,79243,60625-2021-6,"{'type': 'Point', 'coordinates': [-87.701816, 41.971155]}",20,6,21849,620,24,75,6065,94.6,7653.7
7,2021-02-14T00:00:00.000,2021-02-20T00:00:00.000,2254,84773.0,2844.4,106978.5,0.031,0.075,1.0,178.0,1.3,224.6,79243,60625-2021-7,"{'type': 'Point', 'coordinates': [-87.701816, 41.971155]}",20,6,21849,620,24,54,6119,68.1,7721.8
10,2020-03-01T00:00:00.000,2020-03-07T00:00:00.000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43907,60652-2020-10,"{'type': 'Point', 'coordinates': [-87.714238, 41.745398]}",8,69,4300,199,30,0,0,0.0,0.0
8,2021-02-21T00:00:00.000,2021-02-27T00:00:00.000,2270,87043.0,2864.6,109843.1,0.028,0.074,2.0,180.0,2.5,227.1,79243,60625-2021-8,"{'type': 'Point', 'coordinates': [-87.701816, 41.971155]}",20,6,21849,620,24,49,6168,61.8,7783.7
9,2021-02-28T00:00:00.000,2021-03-06T00:00:00.000,2629,89672.0,3317.6,113160.8,0.032,0.073,1.0,181.0,1.3,228.4,79243,60625-2021-9,"{'type': 'Point', 'coordinates': [-87.701816, 41.971155]}",20,6,21849,620,24,69,6237,87.1,7870.7
24,2020-06-07T00:00:00.000,2020-06-13T00:00:00.000,1281,6234.0,2575.9,12535.7,0.052,0.169,6.0,107.0,12.1,215.2,49730,60626-2020-24,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,29,1100,58.3,2211.9
28,2020-07-05T00:00:00.000,2020-07-11T00:00:00.000,1456,12794.0,2927.8,25726.9,0.03,0.094,1.0,115.0,2.0,231.2,49730,60626-2020-28,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,40,1207,80.4,2427.1
29,2020-07-12T00:00:00.000,2020-07-18T00:00:00.000,1851,14645.0,3722.1,29449.0,0.019,0.085,2.0,117.0,4.0,235.3,49730,60626-2020-29,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,30,1237,60.3,2487.4
30,2020-07-19T00:00:00.000,2020-07-25T00:00:00.000,1477,16122.0,2970.0,32419.1,0.016,0.079,0.0,117.0,0.0,235.3,49730,60626-2020-30,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,24,1261,48.3,2535.7
31,2020-07-26T00:00:00.000,2020-08-01T00:00:00.000,981,17103.0,1972.7,34391.7,0.019,0.075,2.0,119.0,4.0,239.3,49730,60626-2020-31,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,17,1278,34.2,2569.9
32,2020-08-02T00:00:00.000,2020-08-08T00:00:00.000,978,18081.0,1966.6,36358.3,0.017,0.072,0.0,119.0,0.0,239.3,49730,60626-2020-32,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,17,1295,34.2,2604.1
33,2020-08-09T00:00:00.000,2020-08-15T00:00:00.000,1438,19519.0,2891.6,39249.9,0.019,0.068,0.0,119.0,0.0,239.3,49730,60626-2020-33,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,27,1322,54.3,2658.4
34,2020-08-16T00:00:00.000,2020-08-22T00:00:00.000,1383,20902.0,2781.0,42031.0,0.025,0.065,0.0,119.0,0.0,239.3,49730,60626-2020-34,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,31,1353,62.3,2720.7
36,2020-08-30T00:00:00.000,2020-09-05T00:00:00.000,1305,23706.0,2624.2,47669.4,0.02,0.059,0.0,119.0,0.0,239.3,49730,60626-2020-36,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,22,1387,44.2,2789.1
37,2020-09-06T00:00:00.000,2020-09-12T00:00:00.000,1293,24999.0,2600.0,50269.5,0.018,0.057,0.0,119.0,0.0,239.3,49730,60626-2020-37,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,25,1412,50.3,2839.3
38,2020-09-13T00:00:00.000,2020-09-19T00:00:00.000,1476,26475.0,2968.0,53237.5,0.014,0.055,0.0,119.0,0.0,239.3,49730,60626-2020-38,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,21,1433,42.2,2881.6
28,2020-07-05T00:00:00.000,2020-07-11T00:00:00.000,1033,11580.0,1686.3,18903.7,0.049,0.095,0.0,64.0,0.0,104.5,61258,60619-2020-28,"{'type': 'Point', 'coordinates': [-87.60569, 41.744737]}",61,40,21546,140,35,54,1061,88.2,1732.0
37,2020-09-06T00:00:00.000,2020-09-12T00:00:00.000,775,20312.0,1265.1,33158.1,0.03,0.071,0.0,66.0,0.0,107.7,61258,60619-2020-37,"{'type': 'Point', 'coordinates': [-87.60569, 41.744737]}",61,40,21546,140,35,24,1371,39.2,2238.1
38,2020-09-13T00:00:00.000,2020-09-19T00:00:00.000,860,21172.0,1403.9,34562.0,0.031,0.07,1.0,67.0,1.6,109.4,61258,60619-2020-38,"{'type': 'Point', 'coordinates': [-87.60569, 41.744737]}",61,40,21546,140,35,20,1391,32.6,2270.7
39,2020-09-20T00:00:00.000,2020-09-26T00:00:00.000,1575,28050.0,3167.1,56404.6,0.016,0.053,1.0,120.0,2.0,241.3,49730,60626-2020-39,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,26,1459,52.3,2933.8
40,2020-09-27T00:00:00.000,2020-10-03T00:00:00.000,1842,29892.0,3704.0,60108.6,0.012,0.05,0.0,120.0,0.0,241.3,49730,60626-2020-40,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,22,1481,44.2,2978.1
41,2020-10-04T00:00:00.000,2020-10-10T00:00:00.000,1973,31865.0,3967.4,64076.0,0.017,0.048,1.0,121.0,2.0,243.3,49730,60626-2020-41,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,33,1514,66.4,3044.4
42,2020-10-11T00:00:00.000,2020-10-17T00:00:00.000,2298,34163.0,4621.0,68697.0,0.023,0.046,0.0,121.0,0.0,243.3,49730,60626-2020-42,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,51,1565,102.6,3147.0
43,2020-10-18T00:00:00.000,2020-10-24T00:00:00.000,2130,36293.0,4283.1,72980.1,0.045,0.046,0.0,121.0,0.0,243.3,49730,60626-2020-43,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,95,1660,191.0,3338.0
44,2020-10-25T00:00:00.000,2020-10-31T00:00:00.000,2304,38597.0,4633.0,77613.1,0.059,0.047,2.0,123.0,4.0,247.3,49730,60626-2020-44,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,143,1803,287.6,3625.6
45,2020-11-01T00:00:00.000,2020-11-07T00:00:00.000,2489,41086.0,5005.0,82618.1,0.089,0.05,1.0,124.0,2.0,249.3,49730,60626-2020-45,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,230,2033,462.5,4088.1
46,2020-11-08T00:00:00.000,2020-11-14T00:00:00.000,3124,44210.0,6281.9,88900.1,0.088,0.052,1.0,125.0,2.0,251.4,49730,60626-2020-46,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,279,2312,561.0,4649.1
47,2020-11-15T00:00:00.000,2020-11-21T00:00:00.000,3436,47646.0,6909.3,95809.4,0.061,0.053,3.0,128.0,6.0,257.4,49730,60626-2020-47,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,191,2503,384.1,5033.2
48,2020-11-22T00:00:00.000,2020-11-28T00:00:00.000,2641,50287.0,5310.7,101120.0,0.044,0.052,2.0,130.0,4.0,261.4,49730,60626-2020-48,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,110,2613,221.2,5254.4
49,2020-11-29T00:00:00.000,2020-12-05T00:00:00.000,2680,52967.0,5389.1,106509.1,0.054,0.053,1.0,131.0,2.0,263.4,49730,60626-2020-49,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,141,2754,283.5,5537.9
50,2020-12-06T00:00:00.000,2020-12-12T00:00:00.000,2806,55773.0,5642.5,112151.6,0.05,0.052,3.0,134.0,6.0,269.5,49730,60626-2020-50,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,133,2887,267.4,5805.3
51,2020-12-13T00:00:00.000,2020-12-19T00:00:00.000,2918,58691.0,5867.7,118019.3,0.053,0.052,2.0,136.0,4.0,273.5,49730,60626-2020-51,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,135,3022,271.5,6076.8
52,2020-12-20T00:00:00.000,2020-12-26T00:00:00.000,2384,61075.0,4793.9,122813.2,0.051,0.052,4.0,140.0,8.0,281.5,49730,60626-2020-52,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,108,3130,217.2,6294.0
53,2020-12-27T00:00:00.000,2021-01-02T00:00:00.000,2426,63501.0,4878.3,127691.5,0.064,0.053,3.0,143.0,6.0,287.6,49730,60626-2020-53,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,146,3276,293.6,6587.6
1,2021-01-03T00:00:00.000,2021-01-09T00:00:00.000,3012,66513.0,6056.7,133748.2,0.056,0.053,3.0,146.0,6.0,293.6,49730,60626-2021-1,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,148,3424,297.6,6885.2
10,2021-03-07T00:00:00.000,2021-03-13T00:00:00.000,3104,97706.0,6241.7,196473.0,0.012,0.042,0.0,156.0,0.0,313.7,49730,60626-2021-10,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,35,3916,70.4,7874.5
11,2021-03-14T00:00:00.000,2021-03-20T00:00:00.000,3717,101423.0,7474.4,203947.3,0.015,0.041,1.0,157.0,2.0,315.7,49730,60626-2021-11,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,57,3973,114.6,7989.1
12,2021-03-21T00:00:00.000,2021-03-27T00:00:00.000,3467,104890.0,6971.6,210919.0,0.016,0.04,0.0,157.0,0.0,315.7,49730,60626-2021-12,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,51,4024,102.6,8091.7
25,2020-06-14T00:00:00.000,2020-06-20T00:00:00.000,362,3782.0,1246.5,13022.5,0.044,0.153,0.0,48.0,0.0,165.3,29042,60621-2020-25,"{'type': 'Point', 'coordinates': [-87.638812, 41.776931]}",11,66,21559,435,4,16,565,55.1,1945.5
26,2020-06-21T00:00:00.000,2020-06-27T00:00:00.000,412,4194.0,1418.6,14441.2,0.022,0.14,1.0,49.0,3.4,168.7,29042,60621-2020-26,"{'type': 'Point', 'coordinates': [-87.638812, 41.776931]}",11,66,21559,435,4,9,574,31.0,1976.4
27,2020-06-28T00:00:00.000,2020-07-04T00:00:00.000,547,4741.0,1883.5,16324.6,0.018,0.126,1.0,50.0,3.4,172.2,29042,60621-2020-27,"{'type': 'Point', 'coordinates': [-87.638812, 41.776931]}",11,66,21559,435,4,12,586,41.3,2017.8
2,2021-01-10T00:00:00.000,2021-01-16T00:00:00.000,3159,69672.0,6352.3,140100.5,0.046,0.053,3.0,149.0,6.0,299.6,49730,60626-2021-2,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,133,3557,267.4,7152.6
3,2021-01-17T00:00:00.000,2021-01-23T00:00:00.000,3892,73564.0,7826.3,147926.8,0.025,0.051,3.0,152.0,6.0,305.7,49730,60626-2021-3,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,93,3650,187.0,7339.6
4,2021-01-24T00:00:00.000,2021-01-30T00:00:00.000,3940,77504.0,7922.8,155849.6,0.02,0.05,1.0,153.0,2.0,307.7,49730,60626-2021-4,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,55,3705,110.6,7450.2
5,2021-01-31T00:00:00.000,2021-02-06T00:00:00.000,3461,80965.0,6959.6,162809.2,0.018,0.048,0.0,153.0,0.0,307.7,49730,60626-2021-5,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,47,3752,94.5,7544.7
6,2021-02-07T00:00:00.000,2021-02-13T00:00:00.000,3398,84363.0,6832.9,169642.1,0.012,0.047,1.0,154.0,2.0,309.7,49730,60626-2021-6,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,37,3789,74.4,7619.1
7,2021-02-14T00:00:00.000,2021-02-20T00:00:00.000,3195,87558.0,6424.7,176066.8,0.009,0.045,1.0,155.0,2.0,311.7,49730,60626-2021-7,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,26,3815,52.3,7671.4
8,2021-02-21T00:00:00.000,2021-02-27T00:00:00.000,3544,91102.0,7126.5,183193.2,0.006,0.044,1.0,156.0,2.0,313.7,49730,60626-2021-8,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,22,3837,44.2,7715.7
9,2021-02-28T00:00:00.000,2021-03-06T00:00:00.000,3500,94602.0,7038.0,190231.2,0.014,0.043,0.0,156.0,0.0,313.7,49730,60626-2021-9,"{'type': 'Point', 'coordinates': [-87.669834, 42.009469]}",9,10,21853,358,5,44,3881,88.5,7804.1
18,2020-04-26T00:00:00.000,2020-05-02T00:00:00.000,545,2404.0,816.8,3602.9,0.204,0.278,13.0,53.0,19.5,79.4,66724,60628-2020-18,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,112,756,167.9,1133.0
19,2020-05-03T00:00:00.000,2020-05-09T00:00:00.000,636,3040.0,953.2,4556.1,0.156,0.253,12.0,65.0,18.0,97.4,66724,60628-2020-19,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,100,856,149.9,1282.9
20,2020-05-10T00:00:00.000,2020-05-16T00:00:00.000,702,3742.0,1052.1,5608.2,0.114,0.227,9.0,74.0,13.5,110.9,66724,60628-2020-20,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,74,930,110.9,1393.8
21,2020-05-17T00:00:00.000,2020-05-23T00:00:00.000,971,4713.0,1455.2,7063.4,0.076,0.196,6.0,80.0,9.0,119.9,66724,60628-2020-21,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,72,1002,107.9,1501.7
23,2020-05-31T00:00:00.000,2020-06-06T00:00:00.000,638,6350.0,956.2,9516.8,0.041,0.159,4.0,94.0,6.0,140.9,66724,60628-2020-23,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,20,1076,30.0,1612.6
26,2020-06-21T00:00:00.000,2020-06-27T00:00:00.000,950,8916.0,1423.8,13362.5,0.044,0.125,2.0,104.0,3.0,155.9,66724,60628-2020-26,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,31,1166,46.5,1747.5
28,2020-07-05T00:00:00.000,2020-07-11T00:00:00.000,1151,10934.0,1725.0,16386.9,0.056,0.112,1.0,106.0,1.5,158.9,66724,60628-2020-28,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,58,1261,86.9,1889.9
29,2020-07-12T00:00:00.000,2020-07-18T00:00:00.000,979,11913.0,1467.2,17854.1,0.057,0.107,2.0,108.0,3.0,161.9,66724,60628-2020-29,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,49,1310,73.4,1963.3
30,2020-07-19T00:00:00.000,2020-07-25T00:00:00.000,1079,12992.0,1617.1,19471.3,0.054,0.103,1.0,109.0,1.5,163.4,66724,60628-2020-30,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,54,1364,80.9,2044.2
31,2020-07-26T00:00:00.000,2020-08-01T00:00:00.000,1007,13999.0,1509.2,20980.5,0.046,0.099,1.0,110.0,1.5,164.9,66724,60628-2020-31,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,41,1405,61.4,2105.7
32,2020-08-02T00:00:00.000,2020-08-08T00:00:00.000,1119,15118.0,1677.1,22657.5,0.055,0.096,1.0,111.0,1.5,166.4,66724,60628-2020-32,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,55,1460,82.4,2188.1
33,2020-08-09T00:00:00.000,2020-08-15T00:00:00.000,1064,16182.0,1594.6,24252.1,0.039,0.092,0.0,111.0,0.0,166.4,66724,60628-2020-33,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,35,1495,52.5,2240.6
34,2020-08-16T00:00:00.000,2020-08-22T00:00:00.000,1124,17306.0,1684.6,25936.7,0.051,0.089,1.0,112.0,1.5,167.9,66724,60628-2020-34,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,50,1545,74.9,2315.5
38,2020-09-13T00:00:00.000,2020-09-19T00:00:00.000,1036,21303.0,1552.7,31927.0,0.027,0.079,1.0,115.0,1.5,172.4,66724,60628-2020-38,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,27,1679,40.5,2516.3
39,2020-09-20T00:00:00.000,2020-09-26T00:00:00.000,860,22163.0,1288.9,33215.9,0.028,0.077,2.0,117.0,3.0,175.3,66724,60628-2020-39,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,26,1705,39.0,2555.3
40,2020-09-27T00:00:00.000,2020-10-03T00:00:00.000,945,23108.0,1416.3,34632.2,0.036,0.076,1.0,118.0,1.5,176.8,66724,60628-2020-40,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,36,1741,54.0,2609.3
41,2020-10-04T00:00:00.000,2020-10-10T00:00:00.000,966,24074.0,1447.8,36080.0,0.057,0.075,1.0,119.0,1.5,178.3,66724,60628-2020-41,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,63,1804,94.4,2703.7
42,2020-10-11T00:00:00.000,2020-10-17T00:00:00.000,1172,25246.0,1756.5,37836.5,0.06,0.074,5.0,124.0,7.5,185.8,66724,60628-2020-42,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,87,1891,130.4,2834.1
43,2020-10-18T00:00:00.000,2020-10-24T00:00:00.000,1274,26520.0,1909.4,39745.8,0.082,0.075,1.0,125.0,1.5,187.3,66724,60628-2020-43,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,104,1995,155.9,2989.9
44,2020-10-25T00:00:00.000,2020-10-31T00:00:00.000,1526,28046.0,2287.0,42032.9,0.115,0.077,3.0,128.0,4.5,191.8,66724,60628-2020-44,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,176,2171,263.8,3253.7
45,2020-11-01T00:00:00.000,2020-11-07T00:00:00.000,1528,29574.0,2290.0,44322.9,0.142,0.08,2.0,130.0,3.0,194.8,66724,60628-2020-45,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,235,2406,352.2,3605.9
46,2020-11-08T00:00:00.000,2020-11-14T00:00:00.000,1901,31475.0,2849.0,47171.9,0.155,0.085,4.0,134.0,6.0,200.8,66724,60628-2020-46,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,304,2710,455.6,4061.5
47,2020-11-15T00:00:00.000,2020-11-21T00:00:00.000,1963,33438.0,2942.0,50113.9,0.118,0.087,4.0,138.0,6.0,206.8,66724,60628-2020-47,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,254,2964,380.7,4442.2
48,2020-11-22T00:00:00.000,2020-11-28T00:00:00.000,1552,34990.0,2326.0,52439.9,0.127,0.088,7.0,145.0,10.5,217.3,66724,60628-2020-48,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,171,3135,256.3,4698.5
49,2020-11-29T00:00:00.000,2020-12-05T00:00:00.000,1895,36885.0,2840.1,55280.0,0.108,0.089,6.0,151.0,9.0,226.3,66724,60628-2020-49,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,208,3343,311.7,5010.2
50,2020-12-06T00:00:00.000,2020-12-12T00:00:00.000,1894,38779.0,2838.6,58118.5,0.104,0.09,9.0,160.0,13.5,239.8,66724,60628-2020-50,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,170,3513,254.8,5265.0
15,2020-04-05T00:00:00.000,2020-04-11T00:00:00.000,297,733.0,345.4,852.5,0.397,0.375,6.0,15.0,7.0,17.4,85979,60623-2020-15,"{'type': 'Point', 'coordinates': [-87.717446, 41.850321]}",57,32,21569,754,28,144,325,167.5,378.0
16,2020-04-12T00:00:00.000,2020-04-18T00:00:00.000,462,1195.0,537.3,1389.9,0.457,0.407,9.0,24.0,10.5,27.9,85979,60623-2020-16,"{'type': 'Point', 'coordinates': [-87.717446, 41.850321]}",57,32,21569,754,28,241,566,280.3,658.3
17,2020-04-19T00:00:00.000,2020-04-25T00:00:00.000,929,2124.0,1080.5,2470.4,0.466,0.433,14.0,38.0,16.3,44.2,85979,60623-2020-17,"{'type': 'Point', 'coordinates': [-87.717446, 41.850321]}",57,32,21569,754,28,460,1026,535.0,1193.3
18,2020-04-26T00:00:00.000,2020-05-02T00:00:00.000,1277,3401.0,1485.2,3955.6,0.474,0.448,17.0,55.0,19.8,64.0,85979,60623-2020-18,"{'type': 'Point', 'coordinates': [-87.717446, 41.850321]}",57,32,21569,754,28,679,1705,789.7,1983.0
19,2020-05-03T00:00:00.000,2020-05-09T00:00:00.000,1389,4790.0,1615.5,5571.1,0.4,0.434,17.0,72.0,19.8,83.7,85979,60623-2020-19,"{'type': 'Point', 'coordinates': [-87.717446, 41.850321]}",57,32,21569,754,28,542,2247,630.4,2613.4
20,2020-05-10T00:00:00.000,2020-05-16T00:00:00.000,1517,6307.0,1764.4,7335.5,0.296,0.401,22.0,94.0,25.6,109.3,85979,60623-2020-20,"{'type': 'Point', 'coordinates': [-87.717446, 41.850321]}",57,32,21569,754,28,443,2690,515.2,3128.7
51,2020-12-13T00:00:00.000,2020-12-19T00:00:00.000,1701,40480.0,2549.3,60667.8,0.084,0.09,4.0,164.0,6.0,245.8,66724,60628-2020-51,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,120,3633,179.8,5444.8
52,2020-12-20T00:00:00.000,2020-12-26T00:00:00.000,1206,41686.0,1807.4,62475.3,0.091,0.09,2.0,166.0,3.0,248.8,66724,60628-2020-52,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,92,3725,137.9,5582.7
53,2020-12-27T00:00:00.000,2021-01-02T00:00:00.000,1376,43062.0,2062.2,64537.5,0.104,0.09,5.0,171.0,7.5,256.3,66724,60628-2020-53,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,123,3848,184.3,5767.0
1,2021-01-03T00:00:00.000,2021-01-09T00:00:00.000,1674,44736.0,2508.8,67046.3,0.099,0.091,2.0,173.0,3.0,259.3,66724,60628-2021-1,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,132,3980,197.8,5964.9
10,2021-03-07T00:00:00.000,2021-03-13T00:00:00.000,1539,57888.0,2306.5,86757.4,0.025,0.08,0.0,189.0,0.0,283.3,66724,60628-2021-10,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,32,4485,48.0,6721.7
11,2021-03-14T00:00:00.000,2021-03-20T00:00:00.000,1542,59430.0,2311.0,89068.4,0.045,0.079,2.0,191.0,3.0,286.3,66724,60628-2021-11,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,61,4546,91.4,6813.1
12,2021-03-21T00:00:00.000,2021-03-27T00:00:00.000,1387,60817.0,2078.7,91147.1,0.048,0.079,0.0,191.0,0.0,286.3,66724,60628-2021-12,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,64,4610,95.9,6909.1
2,2021-01-10T00:00:00.000,2021-01-16T00:00:00.000,1619,46355.0,2426.4,69472.8,0.074,0.09,2.0,175.0,3.0,262.3,66724,60628-2021-2,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,110,4090,164.9,6129.7
3,2021-01-17T00:00:00.000,2021-01-23T00:00:00.000,1565,47920.0,2345.5,71818.2,0.061,0.089,4.0,179.0,6.0,268.3,66724,60628-2021-3,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,81,4171,121.4,6251.1
4,2021-01-24T00:00:00.000,2021-01-30T00:00:00.000,1665,49585.0,2495.4,74313.6,0.055,0.088,4.0,183.0,6.0,274.3,66724,60628-2021-4,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,79,4250,118.4,6369.5
5,2021-01-31T00:00:00.000,2021-02-06T00:00:00.000,1426,51011.0,2137.2,76450.8,0.041,0.087,3.0,186.0,4.5,278.8,66724,60628-2021-5,"{'type': 'Point', 'coordinates': [-87.621537, 41.694192]}",19,45,21861,237,43,52,4302,77.9,6447.5
